"Trade ID";"Status";"Counterparty";"Timestamp";"B/S";"Instrument";"Tenor";"Price";"CommissionPriceShift (pts)";"Value Date 1";"First Rate";"Amount";"Contra Amount";"Value Date 2";"Second Amount";"Second Contra Amount";"Base Quantity";"Source Name";"Trader";"Account";"Counterparty Trader";"Counterparty Account";"Type";"Comment";"Reference ID";"Order ID";"Operation ID";"Operation Level";"External";"Ext Order Id";"Ext Exec Id";"Ext Client Id";"Responsible";"Initiator Id";"Initiator";"Send to STP";"Send to STP(Removed)"
"14051379";"0";"ALFN";"2019.04.17 11:31:54.881";"Buy";"USDRUB";"TOM";"63.864";"";"2019.04.18";"";"999945";"63860487.48";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"ALFN03_03_OM";"XRDealer(ECN)";"Exchange";"";"";"a6e441fa-6bc4-4b3e-8c71-098be71dc2c2";"591f7479-d661-4d8b-a46c-50e2c7c2e912";"0";"true";"";"";"";"";"4648";"ALFN03_03_OM";"true";""
"14051381";"0";"ALFN";"2019.04.17 11:31:54.883";"Buy";"USDRUB";"TOM";"63.864";"";"2019.04.18";"";"250000";"15966000";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"ALFN03_01_OM";"XRDealer(ECN)";"Exchange";"";"";"7e533c33-13e1-4ea4-8b79-45d9a70085ca";"d48be2f3-a4dc-40c8-8f04-adbfef4db67f";"0";"true";"";"";"";"";"4293";"ALFN03_01_OM";"true";""
"14051388";"0";"MEIN";"2019.04.17 11:31:59.450";"Buy";"USDRUB";"TOM";"63.8755";"";"2019.04.18";"";"300000";"19162650";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"MEIN_OM";"Metallinvest Bank ECN";"Exchange";"";"";"6388e632-503c-4125-a039-234e05f28cf6";"6f5a8410-4524-4888-99ea-fa3c3c364880";"0";"true";"";"";"";"";"721";"MEIN_OM";"true";""
"14051404";"0";"SBRR";"2019.04.17 11:32:25.611";"Buy";"USDRUB";"TOM";"63.8733";"0.02554932";"2019.04.18";"";"1000000";"63873300";"";"";"";"true";"FastmatchXTXLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_FastmatchXTXLP";"ALFN_FastmatchXTXLP";"Exchange";"";"";"d64ba6fa-10b9-4b47-925c-265017d9709d";"96b16f29-ec39-4f0a-b694-9589e52a5bf9";"2";"true";"1783012632";"LD03:041719:00746488:B";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14051409";"0";"GOUK";"2019.04.17 11:32:28.301";"Buy";"GBPUSD";"SPOT";"1.30442";"";"2019.04.23";"";"400000";"521768";"";"";"";"true";"GoldmanSachsLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_GoldmanSachsLP";"ALFN_GoldmanSachsLP";"Exchange";"";"";"7f874752-ff5e-4a9a-b9ff-4b6577553905";"4d93131e-4f81-46c0-ae2f-b9ece1c87837";"2";"true";"ALBKN063S0QW7QGT30";"ALBKN063S0QW7QGT30";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14051419";"0";"UBSL";"2019.04.17 11:32:50.576";"Buy";"USDRUB";"TOM";"63.881";"";"2019.04.18";"";"500000";"31940500";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"bf7825a9-9e64-43cb-b8e0-2e936f327373";"a136ef2a-3aef-4db7-b2bd-6f2e3b6ba7d2";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14051431";"0";"AMBK";"2019.04.17 11:33:08.364";"Buy";"USDRUB";"TOD";"63.8841";"";"2019.04.17";"";"400000";"25553640";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"AMBK";"ATF Bank";"Exchange";"";"";"4275e50c-bca9-4291-8303-e400c53b28a2";"239349b4-9e4f-47e1-9817-e1b2b3e4d503";"0";"true";"";"";"";"";"209";"AMBK";"true";""
"14051437";"0";"RONI";"2019.04.17 11:33:13.132";"Buy";"USDRUB";"TOM";"63.8922221";"";"2019.04.18";"";"1000000";"63892222.1";"";"";"";"true";"Executor_ALGO_Pos";"ALFN_OmegExecutor";"ALFN_OmegExecutor";"RONI01_00_OM";"Ronin Europe LTD Ldn";"Exchange";"";"";"0052bbd0-357a-4636-a987-8b61d6628fec";"2fb16ad7-31b2-42f6-a2f9-b01b442be252";"0";"true";"";"";"";"";"2259";"RONI01_00_OM";"true";""
"14051441";"0";"TCBM";"2019.04.17 11:33:13.665";"Buy";"USDRUB";"TOD";"63.8848";"";"2019.04.17";"";"70500";"4503878.4";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"TCBM02_00_OM";"Transcapital Bank Lnd";"Exchange";"";"";"6a907719-f915-40df-8303-df73990a04b0";"984a4478-b5a7-40f9-88a0-28c91cdd3082";"0";"true";"";"";"";"";"4966";"TCBM02_00_OM";"true";""
"14051445";"0";"UBSL";"2019.04.17 11:33:20.808";"Buy";"USDRUB";"TOM";"63.8875";"";"2019.04.18";"";"500000";"31943750";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"a410d943-1efa-4aa9-b010-5d50b8de12fc";"ad904cd2-dfd3-4f5b-b48e-a7dd2244cfd6";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14051451";"0";"UBSL";"2019.04.17 11:33:23.088";"Buy";"USDRUB";"TOM";"63.89";"";"2019.04.18";"";"500000";"31945000";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"ce92d237-324b-4b52-b5ad-89038bb2b10a";"9da03560-2392-4bc1-b35a-23200346f407";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14051457";"0";"UBSL";"2019.04.17 11:33:34.072";"Buy";"USDRUB";"TOM";"63.89";"";"2019.04.18";"";"500000";"31945000";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"5e3e6c6b-8d1a-4ecb-899c-075a9158746d";"e81bd482-bd08-4241-967e-3ba5e8d42429";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14051459";"0";"UBSL";"2019.04.17 11:33:40.000";"Buy";"USDRUB";"TOM";"63.891";"";"2019.04.18";"";"500000";"31945500";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"074e0b54-4d88-4368-a61b-873a02cadd3d";"7cb20eaa-cdc3-4c26-97d7-0c057b126bb1";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14051469";"0";"UBSL";"2019.04.17 11:34:10.194";"Buy";"USDRUB";"TOM";"63.8935";"";"2019.04.18";"";"500000";"31946750";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"fa764db0-e596-4618-af54-9b91cfe903c7";"46ee0c00-9769-4ae2-a659-cfcd0d96d15f";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14051471";"0";"NRBM";"2019.04.17 11:34:12.037";"Buy";"EURUSD";"TOD";"1.131";"";"2019.04.17";"";"117877.98";"133320";"";"";"";"false";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"NRBM2";"Nationalnuy Rezervnuy Bank";"Exchange";"";"";"d2d25229-c3ca-41b8-8c8f-8d527ce2d4eb";"a3db8cb3-b346-488c-b4cc-747f1e740771";"0";"true";"";"";"";"";"4176";"NRBM2";"true";""
"14051475";"0";"UBSL";"2019.04.17 11:34:31.309";"Buy";"USDJPY";"SPOT";"112.012";"0.08288888";"2019.04.19";"";"500000";"56006000";"";"";"";"true";"SaxoBankLnd";"ALFN_AggregatorLndCoverer";"ALFN_AggregatorLndCoverer";"ALFN_SaxoBankLP";"ALFN_SaxoBankLP";"Exchange";"";"";"7072e4bf-b099-4abc-89aa-1e4f36cfe929";"90cad883-3c54-4b0a-ab8a-10bc4a6c524b";"2";"true";"247293";"247293_0_0";"";"";"3455";"RONI04_00_OM";"true";""
"14051481";"0";"SBRR";"2019.04.17 11:34:48.311";"Buy";"USDRUB";"TOM";"63.8958";"0.02555832";"2019.04.18";"";"1000000";"63895800";"";"";"";"true";"FastmatchXTXLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_FastmatchXTXLP";"ALFN_FastmatchXTXLP";"Exchange";"";"";"5086c8a2-f7c2-4455-931e-e5e9d7545619";"666a833e-f54c-45fb-8bfc-090a70b287ce";"2";"true";"1784560366";"LD03:041719:00752959:B";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14051483";"0";"TCBM";"2019.04.17 11:34:52.889";"Buy";"USDRUB";"TOD";"63.8912";"";"2019.04.17";"";"3135.49";"200330.34";"";"";"";"false";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"TCBM02_00_OM";"Transcapital Bank Lnd";"Exchange";"";"";"b93656af-51aa-4cef-be57-9d963cce814f";"5f3cf896-5714-4253-a34c-2bf2c16bdbfa";"0";"true";"";"";"";"";"4966";"TCBM02_00_OM";"true";""
"14051485";"0";"AFKZ";"2019.04.17 11:34:59.197";"Buy";"USDRUB";"TOM";"63.902";"";"2019.04.18";"";"500000";"31951000";"";"";"";"true";"Executor_ALFA FX LND";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"AFKZ_BBG";"AlfaBank Kazakhstan BBG";"Exchange";"";"";"d95e5a78-f6fe-4f1e-ab2a-0a01b5b818f1";"a09d1b97-9270-4705-9309-5c36009ff044";"0";"true";"";"";"";"";"3686";"AFKZ_BBG";"true";""
"14051487";"0";"UBSL";"2019.04.17 11:34:59.432";"Buy";"USDRUB";"TOM";"63.902";"";"2019.04.18";"";"500000";"31951000";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"17329a32-abb0-454e-819e-aa88fb78b64b";"10605c2c-77ad-4e77-bc37-31f5c0b9b521";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14051494";"0";"MEIN";"2019.04.17 11:35:21.987";"Buy";"USDRUB";"TOM";"63.903";"";"2019.04.18";"";"500000";"31951500";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"MEIN_OM";"Metallinvest Bank ECN";"Exchange";"";"";"75c02b4f-1997-4424-b997-8ef09ce72750";"e18405cf-8948-474c-8c6d-0d9dd3ea70f3";"0";"true";"";"";"";"";"721";"MEIN_OM";"true";""
"14051500";"0";"GOUK";"2019.04.17 11:35:48.568";"Buy";"GBPUSD";"SPOT";"1.30492";"";"2019.04.23";"";"400000";"521968";"";"";"";"true";"GoldmanSachsLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_GoldmanSachsLP";"ALFN_GoldmanSachsLP";"Exchange";"";"";"248dece0-edaf-457e-9bba-4fb9bc57b4d3";"e8f4d1c8-2469-4c3b-897c-fd2903f09c80";"2";"true";"ALBKN063S0QW7QGT31";"ALBKN063S0QW7QGT31";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14051503";"0";"CATX";"2019.04.17 11:35:53.113";"Buy";"USDRUB";"TOM";"63.9035";"";"2019.04.18";"";"250000";"15975875";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"CATX01_12_OM";"Chartex Sales (ALGO) ECN";"Exchange";"";"";"e29e89a9-ebe4-4399-b3f9-6f2d5aa8de22";"ef10b6cd-b72a-4cc5-9380-9d57d20bdfac";"0";"true";"";"";"";"";"5078";"CATX01_12_OM";"true";""
"14051506";"0";"ALFN";"2019.04.17 11:36:00.913";"Buy";"USDRUB";"TOM";"63.91";"";"2019.04.18";"";"250000";"15977500";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"ALFN03_01_OM";"XRDealer(ECN)";"Exchange";"";"";"32e020a1-401b-47da-82b8-b11fe99e535b";"fc46085a-158c-44c5-85a8-93111b0ed281";"0";"true";"";"";"";"";"4293";"ALFN03_01_OM";"true";""
"14051510";"0";"ALFN";"2019.04.17 11:36:04.339";"Buy";"USDRUB";"TOM";"63.91";"";"2019.04.18";"";"250000";"15977500";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"ALFN03_01_OM";"XRDealer(ECN)";"Exchange";"";"";"a682d3e3-626c-473a-88f2-98f9849f2ba3";"152196ab-0116-4cb9-8edf-a6d012110d80";"0";"true";"";"";"";"";"4293";"ALFN03_01_OM";"true";""
"14051513";"0";"CATX";"2019.04.17 11:36:05.388";"Buy";"USDRUB";"TOM";"63.9105";"";"2019.04.18";"";"250000";"15977625";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"CATX01_12_OM";"Chartex Sales (ALGO) ECN";"Exchange";"";"";"b25f6d2e-28aa-46dd-96dc-49edbcf79471";"2590ea52-a2df-4641-9495-1e5e40e24c29";"0";"true";"";"";"";"";"5078";"CATX01_12_OM";"true";""
"14051515";"0";"CATX";"2019.04.17 11:36:05.388";"Buy";"USDRUB";"TOM";"63.9105";"";"2019.04.18";"";"250000";"15977625";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"CATX01_12_OM";"Chartex Sales (ALGO) ECN";"Exchange";"";"";"34cb74f2-4567-466a-907a-4bd8e455faec";"9aff48a1-23c7-4db7-a52a-6909e156851e";"0";"true";"";"";"";"";"5078";"CATX01_12_OM";"true";""
"14051516";"0";"ALFN";"2019.04.17 11:36:05.686";"Buy";"USDRUB";"TOM";"63.9125";"";"2019.04.18";"";"250000";"15978125";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"ALFN03_01_OM";"XRDealer(ECN)";"Exchange";"";"";"7f3595dd-2e08-4e6b-8afe-18f3c26b9d50";"384c65ed-f0a1-4119-bf51-3564fd43ad76";"0";"true";"";"";"";"";"4293";"ALFN03_01_OM";"true";""
"14051518";"0";"ALFN";"2019.04.17 11:36:06.185";"Buy";"USDRUB";"TOD";"63.8895";"";"2019.04.17";"";"70000";"4472265";"";"";"";"true";"Executor_Dealers";"AlfaBankExecutor";"AlfaBankExecutor";"ALFN02_00_OM";"AlfaForex";"Exchange";"";"";"ddfe9bc2-968b-4087-8e88-9593f302fbb1";"4937c1c5-8439-42d5-93d4-1484e2d5e12b";"0";"true";"";"";"";"";"4060";"ALFN02_00_OM";"true";""
"14051522";"0";"ALCM";"2019.04.17 11:36:14.451";"Buy";"EURUSD";"TOD";"1.131";"";"2019.04.17";"";"223000";"252213";"";"";"";"true";"Executor_W6";"AlfaBankExecutor";"AlfaBankExecutor";"ALCM2";"Alfa Capital Moscow";"Exchange";"";"";"8fe470c5-4d23-4516-afda-6cbcaa51c1ab";"297f0756-1759-468a-bfb1-f4161b29bad3";"0";"true";"";"";"";"";"4882";"ALCM2";"true";""
"14051547";"0";"UBSL";"2019.04.17 11:36:30.296";"Buy";"USDRUB";"TOM";"63.919";"";"2019.04.18";"";"500000";"31959500";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"98417873-b889-4562-a1c1-c1da3b61b53c";"0c452224-2e73-40c1-a326-5ec8b446bbf6";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14051549";"0";"SBRR";"2019.04.17 11:36:31.534";"Buy";"USDRUB";"TOM";"63.9175";"";"2019.04.18";"";"1000000";"63917500";"";"";"";"true";"Executor_ALFA FX LND";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"SBRR01_00_OM";"SberBank RF LND";"Exchange";"";"";"a0c7b28b-ebbf-4902-9bd2-ed873ce4d3af";"ea8d35e7-a89a-4481-a421-9445bc278cdd";"0";"true";"";"";"";"";"4968";"SBRR01_00_OM";"true";""
"14051559";"0";"RONI";"2019.04.17 11:36:49.808";"Buy";"USDRUB";"TOM";"63.9097217";"";"2019.04.18";"";"1000000";"63909721.7";"";"";"";"true";"Executor_ALGO_Pos";"ALFN_OmegExecutor";"ALFN_OmegExecutor";"RONI01_00_OM";"Ronin Europe LTD Ldn";"Exchange";"";"";"37f518fa-a29d-4420-997e-1c72fed4fb24";"ec3cbe43-e819-4520-a2d4-e3c01555ef8a";"0";"true";"";"";"";"";"2259";"RONI01_00_OM";"true";""
"14051561";"0";"BIBK";"2019.04.17 11:36:51.108";"Buy";"USDCNH";"SPOT";"6.68356";"";"2019.04.23";"";"50000";"334178";"";"";"";"true";"Executor_ALFA FX";"AlfaBankExecutor";"AlfaBankExecutor";"BIBK";"BaikalInvest Bank";"Exchange";"";"";"d68e4c54-099a-4180-bac7-36f217ce6c7f";"a8e30f78-35de-42b1-be7a-da9eb89ad729";"0";"true";"";"";"";"";"766";"BIBK";"true";""
"14051564";"0";"CATX";"2019.04.17 11:36:52.432";"Buy";"USDRUB";"TOM";"63.911";"";"2019.04.18";"";"250000";"15977750";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"CATX01_12_OM";"Chartex Sales (ALGO) ECN";"Exchange";"";"";"de35e165-58dc-4c3b-8c3a-1bbc277af4c0";"8fdc2faa-d423-4f14-8c12-dea4d531102c";"0";"true";"";"";"";"";"5078";"CATX01_12_OM";"true";""
"14051570";"0";"ALFN";"2019.04.17 11:37:01.784";"Buy";"USDRUB";"TOM";"63.914";"";"2019.04.18";"";"250000";"15978500";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"ALFN03_01_OM";"XRDealer(ECN)";"Exchange";"";"";"b9ff0b85-3cc9-4932-a15c-0c739990c60e";"f429e4a8-9a81-4b3f-8879-2aed9c6e2848";"0";"true";"";"";"";"";"4293";"ALFN03_01_OM";"true";""
"14051578";"0";"RONI";"2019.04.17 11:37:10.331";"Buy";"USDRUB";"TOM";"63.9094217";"";"2019.04.18";"";"1000000";"63909421.7";"";"";"";"true";"Executor_ALGO_Pos";"ALFN_OmegExecutor";"ALFN_OmegExecutor";"RONI01_00_OM";"Ronin Europe LTD Ldn";"Exchange";"";"";"45e41e5f-cf3a-4f7c-8753-cb8ca3e0ac64";"d2e87b93-d1d4-4e1e-9142-3441a4be1014";"0";"true";"";"";"";"";"2259";"RONI01_00_OM";"true";""
"14051587";"0";"CATX";"2019.04.17 11:37:50.721";"Buy";"USDRUB";"TOM";"63.9095";"";"2019.04.18";"";"250000";"15977375";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"CATX01_12_OM";"Chartex Sales (ALGO) ECN";"Exchange";"";"";"e47e539d-e9f4-490a-a168-b6011f174d4a";"2b92cd3a-1387-497e-aee1-8227a2de19b8";"0";"true";"";"";"";"";"5078";"CATX01_12_OM";"true";""
"14051588";"0";"UBSL";"2019.04.17 11:38:04.012";"Buy";"USDJPY";"SPOT";"112.024";"0.08289776";"2019.04.19";"";"500000";"56012000";"";"";"";"true";"GainGtxLnd";"ALFN_AggregatorLndCoverer";"ALFN_AggregatorLndCoverer";"ALFN_GainGtxLP";"ALFN_GainGtxLP";"Exchange";"";"";"55a0af7b-fc59-497b-9994-293518d6da87";"851cfc18-5da3-401a-981d-720661eb41d2";"2";"true";"809222796";"803362556.2";"";"";"3455";"RONI04_00_OM";"true";""
"14051593";"0";"ALFN";"2019.04.17 11:38:07.400";"Buy";"USDRUB";"TOM";"63.912";"";"2019.04.18";"";"250000";"15978000";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"ALFN03_01_OM";"XRDealer(ECN)";"Exchange";"";"";"77fdd412-97ac-4e83-8b1f-37abd95f46cf";"94c4bf3f-01ff-4ca0-8af4-cb930e590a04";"0";"true";"";"";"";"";"4293";"ALFN03_01_OM";"true";""
"14051598";"0";"GOUK";"2019.04.17 11:38:19.132";"Buy";"EURUSD";"SPOT";"1.13143";"";"2019.04.23";"";"1000000";"1131430";"";"";"";"true";"GoldmanSachsLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_GoldmanSachsLP";"ALFN_GoldmanSachsLP";"Exchange";"";"";"52b6450a-ee89-4c57-9539-d40d46517009";"d97217e5-683d-4e99-bd08-2020a5450455";"2";"true";"ALBKN063S0QW7QGT32";"ALBKN063S0QW7QGT32";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14051603";"0";"VTBX";"2019.04.17 11:38:19.343";"Buy";"USDRUB";"TOM";"63.91";"";"2019.04.18";"";"500000";"31955000";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"ECN_VtbxST";"ECN_VtbxST";"Exchange";"";"";"14a843aa-e91e-46aa-9cbc-a2c70e828877";"7890b104-efea-4032-b0c3-f88269a460b6";"0";"true";"";"";"";"";"2174";"ECN_VtbxST";"true";""
"14051604";"0";"VTBX";"2019.04.17 11:38:19.343";"Buy";"USDRUB";"TOM";"63.91";"";"2019.04.18";"";"500000";"31955000";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"ECN_VtbxST";"ECN_VtbxST";"Exchange";"";"";"14a843aa-e91e-46aa-9cbc-a2c70e828877";"7890b104-efea-4032-b0c3-f88269a460b6";"0";"true";"";"";"";"";"2174";"ECN_VtbxST";"true";""
"14051614";"0";"ALFN";"2019.04.17 11:38:21.787";"Buy";"USDRUB";"TOM";"63.912";"";"2019.04.18";"";"500000";"31956000";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"ALFN03_01_OM";"XRDealer(ECN)";"Exchange";"";"";"3fe9bbb5-3e14-4081-8f3e-b2af774e2e1d";"dc282f90-2364-43e0-a97b-f1bdb09949ea";"0";"true";"";"";"";"";"4293";"ALFN03_01_OM";"true";""
"14051617";"0";"MMVB";"2019.04.17 11:38:21.000";"Buy";"USDRUB";"TOM";"63.91";"0.070301";"2019.04.18";"";"62000";"3962420";"";"";"";"true";"Moex";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_MoexLP";"ALFN_MoexLP";"Exchange";"";"";"6c9f3710-19e7-4487-a664-6a62db742976";"f6f8603d-f265-48c4-9bfc-28eac2d88620";"2";"true";"18579874832";"193686368|B|113821";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14051619";"0";"JPML";"2019.04.17 11:38:21.807";"Buy";"USDRUB";"TOM";"63.91345";"";"2019.04.18";"";"338000";"21602746.1";"";"";"";"true";"JPMorganLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_JPMorganLP";"ALFN_JPMorganLP";"Exchange";"";"";"44677556-e55c-48e5-b5b0-335d1d4fd8b0";"f6f8603d-f265-48c4-9bfc-28eac2d88620";"2";"true";"AKGmLPGDsEelmT6pMThRQBA";"AKGmLPGDsEelmT6pMThRQBA";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14051621";"0";"GOUK";"2019.04.17 11:38:21.860";"Buy";"USDRUB";"TOM";"63.91394";"";"2019.04.18";"";"100000";"6391394";"";"";"";"true";"GoldmanSachsLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_GoldmanSachsLP";"ALFN_GoldmanSachsLP";"Exchange";"";"";"be0fe82a-c32f-42f6-9397-d1bd2f008411";"f6f8603d-f265-48c4-9bfc-28eac2d88620";"2";"true";"ALBKN063S0QW7QGT33";"ALBKN063S0QW7QGT33";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14051623";"0";"UBSL";"2019.04.17 11:38:30.040";"Buy";"USDRUB";"TOM";"63.9095";"";"2019.04.18";"";"500000";"31954750";"";"";"";"true";"Executor_ALFA FX LND T/O free";"ALFN_ExecutorLnd";"ALFN_ExecutorLnd";"UBSL09_00_OM";"ALFN_FastmatchCL_LND";"Exchange";"";"";"27afb780-6b70-4de0-8166-ac6dbd91b1cc";"6667c35a-0c36-4138-967c-1ac916fb7df4";"0";"true";"";"";"";"";"4925";"UBSL09_00_OM";"true";""
"14051628";"0";"SGEL";"2019.04.17 11:38:31.000";"Buy";"EURUSD";"SPOT";"1.13144";"";"2019.04.23";"";"200000";"226288";"";"";"";"true";"SocieteGeneraleLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_SocieteGeneraleLP";"ALFN_SocieteGeneraleLP";"Exchange";"";"";"5d1df19e-8270-4d5a-9508-0841131b672c";"eb583d75-1775-43e6-b293-7debb1f4f4b6";"2";"true";"ALN_19041700561300000017";"Exec_ALN_19041700561300000017";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14051636";"0";"ALFN";"2019.04.17 11:38:41.710";"Buy";"USDRUB";"TOM";"63.9205";"";"2019.04.18";"";"250000";"15980125";"";"";"";"true";"Matching";"AlfaBankSystem";"AlfaBank";"ALFN03_01_OM";"XRDealer(ECN)";"Exchange";"";"";"a42d1c8a-9f40-4aa9-a25a-7aa793aad130";"295e206a-c609-4f74-9497-7af14c9099b8";"0";"true";"";"";"";"";"4293";"ALFN03_01_OM";"true";""
"14051642";"0";"MTBB";"2019.04.17 11:38:55.400";"Buy";"USDRUB";"TOM";"63.9206";"";"2019.04.18";"";"67000";"4282680.2";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"MTBB3";"MT Bank";"Exchange";"";"";"eedb847a-fc72-4222-8b3a-d5da1b903695";"be0d4d26-5520-4c5f-b6bc-7d3b250eb872";"0";"true";"";"";"";"";"2423";"MTBB3";"true";""
"14051646";"0";"MTBB";"2019.04.17 11:38:58.364";"Buy";"EURUSD";"SPOT";"1.1314";"";"2019.04.23";"";"500000";"565700";"";"";"";"true";"Executor_ALFA FX + SWAPS";"AlfaBankExecutor";"AlfaBankExecutor";"MTBB2";"MT Bank";"Exchange";"";"";"ea161cc7-4017-420a-8c6f-57c612d9c71b";"84302e8b-c28e-4f0e-bfee-748ef9b300c9";"0";"true";"";"";"";"";"1602";"MTBB2";"true";""
"14051653";"0";"COBA";"2019.04.17 11:39:05.000";"Buy";"EURUSD";"SPOT";"1.13137";"";"2019.04.23";"";"1000000";"1131370";"";"";"";"true";"CommerzBankLnd";"ALFN_AggregatorCoverer";"ALFN_AggregatorCoverer";"ALFN_CommerzBankLP";"ALFN_CommerzBankLP";"Exchange";"";"";"16fcf0d9-1399-465b-8791-54dbee4f7a60";"1d5322bf-a958-4426-9bc1-900af9f814dc";"2";"true";"347670048";"347670048";"";"";"1288";"ABOT_AGR2_OM";"true";""
"14051657";"0";"ALFN";"2019.04.17 11:39:10.061";"Buy";"USDRUB";"TOD";"63.9056";"";"2019.04.17";"";"1000";"63905.6";"";"";"";"true";"Executor_Dealers";"AlfaBankExecutor";"AlfaBankExecutor";"ALFN02_00_OM";"AlfaForex";"Exchange";"";"";"640b6015-e176-4fc7-a6ab-ff81991d48ac";"b51250bf-b9f7-43fc-a97d-b03cc721e833";"0";"true";"";"";"";"";"4060";"ALFN02_00_OM";"true";""
